species	Streptococcus_salivarius	Clostridium_disporicum	Monoglobus_pectinilyticus	Eubacterium_siraeum	Gemmiger_formicilis	Faecalibacterium_prausnitzii	Ruthenibacterium_lactatiformans	Subdoligranulum_sp._4_3_54A2FAA	Anaerotruncus_colihominis	Massilioclostridium_coli	Neglecta_timonensis	Clostridium_leptum	Anaeromassilibacillus_sp._Marseille-P3371	Ruminococcus_bicirculans	Ruminococcus_callidus	Clostridium_phoceensis	Flavonifractor_plautii	Intestinimonas_butyriciproducens	Coprococcus_eutactus	Clostridium_sp._L2-50	Eubacterium_rectale	Roseburia_inulinivorans	Roseburia_faecis	Roseburia_hominis	Roseburia_intestinalis	Eubacterium_ramulus	Lachnospira_pectinoschiza	Eubacterium_eligens	Anaerostipes_caccae	Anaerostipes_hadrus	Clostridium_sp._SS2/1	Eubacterium_ventriosum	Coprococcus_comes	Sellimonas_intestinalis	Ruminococcus_lactaris	Ruminococcus_faecis	Ruminococcus_torques	Mordavella_sp._Marseille-P3756	Dorea_longicatena	Dorea_formicigenerans	Ruminococcus_gnavus	Blautia_massiliensis	Blautia_obeum	Blautia_sp._Marseille-P3087	Blautia_sp._SF-50	Blautia_sp._Marseille-P2398	Blautia_sp._KLE_1732	Blautia_wexlerae	Blautia_producta	Blautia_sp._Marseille-P3201T	Blautia_hydrogenotrophica	Fusicatenibacter_saccharivorans	Hungatella_hathewayi	Clostridium_symbiosum	Clostridium_citroniae	Clostridium_bolteae	Clostridium_clostridioforme	Bacteroides_pectinophilus	Eisenbergiella_massiliensis	Eubacterium_hallii	Butyrivibrio_crossotus	Intestinibacter_bartlettii	Romboutsia_timonensis	Finegoldia_magna	Alistipes_indistinctus	Alistipes_ihumii	Alistipes_obesi	Alistipes_shahii	Alistipes_finegoldii	Alistipes_putredinis	Odoribacter_splanchnicus	Butyricimonas_sp._Marseille-P4593	Parabacteroides_distasonis	Parabacteroides_merdae	Prevotellamassilia_timonensis	Paraprevotella_clara	Prevotella_corporis	Prevotella_copri	Prevotella_stercorea	Prevotella_sp._Marseille-P4119	Prevotella_lascolaii	Bacteroides_coprocola	Bacteroides_dorei	Bacteroides_vulgatus	Bacteroides_sp._4_3_47FAA	Bacteroides_massiliensis	Bacteroides_cellulosilyticus	Bacteroides_intestinalis	Bacteroides_xylanisolvens	Bacteroides_sp._3_1_13	Bacteroides_ovatus	Bacteroides_sp._HMSC073E02	Bacteroides_caccae	Bacteroides_finegoldii	Bacteroides_faecis	Bacteroides_thetaiotaomicron	Bacteroides_fragilis	Bacteroides_salyersiae	Bacteroides_eggerthii	Bacteroides_stercoris	Bacteroides_uniformis	Bacteroides_sp._D20	Barnesiella_intestinihominis	Bilophila_wadsworthia	Clostridium_glycyrrhizinilyticum	Escherichia_coli	Sutterella_wadsworthensis	Akkermansia_muciniphila	Collinsella_bouchesdurhonensis	Collinsella_aerofaciens	Collinsella_sp._4_8_47FAA	Collinsella_sp._TF06-26	Senegalimassilia_anaerobia	Gordonibacter_urolithinfaciens	Gordonibacter_pamelaeae	Eggerthella_lenta	Adlercreutzia_equolifaciens	Bifidobacterium_bifidum	Bifidobacterium_catenulatum	Bifidobacterium_pseudocatenulatum	Bifidobacterium_kashiwanohense	Bifidobacterium_adolescentis	Bifidobacterium_breve	Bifidobacterium_longum	Bifidobacterium_animalis	Lactococcus_lactis	Megasphaera_massiliensis	Dialister_invisus	Phascolarctobacterium_succinatutens	Turicibacter_sanguinis	bacterium_LF-3	Coprobacillus_sp._8_1_38FAA	Coprobacillus_sp._29_1	Massiliomicrobiota_timonensis	Catenibacterium_mitsuokai	Clostridium_spiroforme	Eubacterium_sp._3_1_31	Faecalitalea_cylindroides	Holdemanella_biformis	Streptococcus_thermophilus	Lactobacillus_ruminis
Ruminococcus_torques	0.32748999999999995	0.18075999999999998	0.19743	0.3402300000000001	0.4237700000000001	0.4649400000000001	0.37568000000000007	0.36926000000000003	0.36228000000000005	0.32650000000000007	0.36852000000000007	0.3824600000000001	0.33599	0.32124	0.34210000000000007	0.291	0.28092	0.25854	0.11948999999999999	0.12193999999999999	0.10248999999999998	0.14492000000000002	0.13537000000000002	0.12372999999999999	0.12372999999999999	0.13870000000000002	0.12632	0.12644	0.11606999999999999	0.11256999999999999	0.10986	0.08557	0.04304	0.0177	0.025230000000000002	0.00212	0.0	0.08639	0.08553000000000001	0.08798	0.047510000000000004	0.14971	0.15289000000000003	0.16131	0.15972	0.15812	0.15827	0.15927	0.11965	0.12725	0.10939	0.10826000000000001	0.13335	0.13863999999999999	0.12576	0.12356	0.11735999999999999	0.13795	0.11929000000000001	0.14384	0.14652	0.11348	0.13538999999999998	0.1152	0.36969	0.3717	0.35623	0.36313	0.36313	0.34547	0.383	0.40314	0.39945	0.40732	0.5887300000000001	0.46118000000000003	0.4843	0.4899	0.5364500000000001	0.5305900000000001	0.49282	0.45406	0.47565999999999997	0.47773	0.47802	0.47492	0.45606	0.44377	0.45794	0.45697000000000004	0.48971	0.48630999999999996	0.45137	0.46242	0.45177	0.45177	0.43938	0.46435000000000004	0.43309000000000003	0.45666	0.43676	0.43638	0.38062	0.31398000000000004	0.54705	0.36302	0.40060999999999997	0.28433	0.34033	0.35057000000000005	0.35112000000000004	0.35112000000000004	0.37173	0.37197	0.36611000000000005	0.34287	0.32721	0.29609	0.31694	0.31575000000000003	0.30944	0.30376000000000003	0.29681	0.29681	0.28650000000000003	0.44179	0.29865	0.33155	0.31312999999999996	0.30504000000000003	0.38099000000000005	0.37915000000000004	0.41065000000000007	0.42332000000000003	0.42491000000000007	0.3354000000000001	0.40975000000000006	0.4337000000000001	0.43005000000000004	0.25444	0.25442000000000004
Mordavella_sp._Marseille-P3756	0.33994	0.19321	0.20988	0.3526800000000001	0.4362200000000001	0.47739000000000004	0.38813000000000003	0.38171000000000005	0.37473000000000006	0.3389500000000001	0.3809700000000001	0.39491000000000004	0.3484400000000001	0.33369000000000004	0.3545500000000001	0.30345	0.29336999999999996	0.27099	0.13194	0.13439	0.11493999999999999	0.15737	0.14782	0.13618	0.13618	0.15115	0.13877	0.13889	0.12852	0.12502	0.12231	0.09802	0.07861	0.06869	0.08874	0.08741	0.08639	0.0	0.08538	0.08783	0.05996	0.16216	0.16534000000000001	0.17376	0.17217000000000002	0.17057	0.17072	0.17172	0.1321	0.1397	0.12183999999999999	0.12071	0.14579999999999999	0.15108999999999997	0.13821	0.13601	0.12980999999999998	0.15039999999999998	0.13174	0.15628999999999998	0.15897	0.12593	0.14783999999999997	0.12764999999999999	0.38214	0.38414999999999994	0.36867999999999995	0.37557999999999997	0.37557999999999997	0.35791999999999996	0.39544999999999997	0.41558999999999996	0.4119	0.41977	0.60118	0.47363	0.49674999999999997	0.50235	0.5489	0.5430400000000001	0.50527	0.46651	0.48810999999999993	0.49017999999999995	0.49046999999999996	0.48736999999999997	0.46851	0.45621999999999996	0.47039	0.46942	0.5021599999999999	0.4987599999999999	0.46381999999999995	0.47486999999999996	0.46421999999999997	0.46421999999999997	0.45182999999999995	0.4768	0.44554	0.46910999999999997	0.44920999999999994	0.44882999999999995	0.39307	0.32643	0.5595	0.37546999999999997	0.4130599999999999	0.29678	0.35278	0.36302	0.36357	0.36357	0.38418	0.38442	0.37856	0.35531999999999997	0.33965999999999996	0.30854	0.32938999999999996	0.3282	0.32188999999999995	0.31621	0.30926	0.30926	0.29895	0.45424	0.3111	0.344	0.3255799999999999	0.31749	0.39343999999999996	0.3916	0.4231	0.43577	0.43735999999999997	0.34785	0.4222	0.44615000000000005	0.4425	0.26688999999999996	0.26686999999999994
Dorea_longicatena	0.33908000000000005	0.19234999999999997	0.20901999999999998	0.3518200000000001	0.43536000000000014	0.47653000000000006	0.38727000000000006	0.3808500000000001	0.3738700000000001	0.33809000000000006	0.3801100000000001	0.39405000000000007	0.34758000000000006	0.33283	0.3536900000000001	0.30258999999999997	0.29251	0.27013	0.13108	0.13353	0.11407999999999999	0.15651	0.14696000000000004	0.13532000000000002	0.13532000000000002	0.15029000000000003	0.13791	0.13803	0.12766	0.12415999999999999	0.12145	0.09716	0.07775	0.06783	0.08788	0.08655	0.08553000000000001	0.08538	0.0	0.03709	0.0591	0.1613	0.16448000000000002	0.1729	0.17131	0.16971	0.16985999999999998	0.17085999999999998	0.13124	0.13884	0.12097999999999999	0.11985	0.14493999999999999	0.15022999999999997	0.13735	0.13515	0.12894999999999998	0.14953999999999998	0.13088	0.15542999999999998	0.15811	0.12507	0.14697999999999997	0.12678999999999999	0.38128	0.38328999999999996	0.36782	0.37472	0.37472	0.35706	0.39459	0.41473	0.41104	0.41891	0.6003200000000001	0.47277	0.49589	0.50149	0.5480400000000001	0.5421800000000001	0.50441	0.46565	0.48724999999999996	0.48932	0.48961	0.48651	0.46765	0.45536	0.46953	0.46856000000000003	0.5013	0.49789999999999995	0.46296	0.47401	0.46336	0.46336	0.45097	0.47594000000000003	0.44468	0.46825	0.44834999999999997	0.44797	0.39221	0.32557	0.55864	0.37461	0.41219999999999996	0.29592	0.35192	0.36216000000000004	0.36271000000000003	0.36271000000000003	0.38332000000000005	0.38356	0.37770000000000004	0.35446	0.3388	0.30768	0.32853	0.32734	0.32103	0.31535	0.3084	0.3084	0.29809	0.45338	0.31024	0.34314	0.32471999999999995	0.31663	0.39258	0.39074000000000003	0.42224	0.43491	0.4365	0.34699	0.42134000000000005	0.4452900000000001	0.44164000000000003	0.26603	0.26600999999999997
Dorea_formicigenerans	0.34153	0.19479999999999997	0.21147	0.3542700000000001	0.4378100000000001	0.47898000000000013	0.3897200000000001	0.38330000000000003	0.37632000000000004	0.34054000000000006	0.38256000000000007	0.3965	0.35003000000000006	0.33528	0.3561400000000001	0.30504	0.29496	0.27258	0.13353	0.13598000000000002	0.11653	0.15896000000000002	0.14941000000000002	0.13777	0.13777	0.15274000000000001	0.14036	0.14048000000000002	0.13011	0.12661	0.1239	0.09960999999999999	0.08020000000000001	0.07028000000000001	0.09033000000000001	0.08900000000000001	0.08798	0.08783	0.03709	0.0	0.06155	0.16375	0.16693	0.17535	0.17376	0.17216	0.17231	0.17331	0.13368999999999998	0.14128999999999997	0.12342999999999998	0.12229999999999999	0.14739	0.15267999999999995	0.13979999999999995	0.1376	0.1314	0.15199	0.13332999999999998	0.15788	0.16055999999999998	0.12751999999999997	0.14942999999999998	0.12923999999999997	0.38372999999999996	0.3857399999999999	0.37026999999999993	0.37716999999999995	0.37716999999999995	0.35950999999999994	0.39703999999999995	0.41717999999999994	0.41348999999999997	0.42135999999999996	0.60277	0.47522	0.49833999999999995	0.5039399999999999	0.55049	0.5446300000000001	0.50686	0.46809999999999996	0.4896999999999999	0.49176999999999993	0.49205999999999994	0.48895999999999995	0.47009999999999996	0.45780999999999994	0.47197999999999996	0.47101	0.5037499999999999	0.50035	0.46540999999999993	0.47645999999999994	0.46580999999999995	0.46580999999999995	0.45341999999999993	0.47839	0.44712999999999997	0.47069999999999995	0.4507999999999999	0.45041999999999993	0.39465999999999996	0.32802	0.56109	0.37705999999999995	0.4146499999999999	0.29836999999999997	0.35436999999999996	0.36461	0.36516	0.36516	0.38577	0.38600999999999996	0.38015	0.35690999999999995	0.34124999999999994	0.31012999999999996	0.33097999999999994	0.32978999999999997	0.32347999999999993	0.31779999999999997	0.31084999999999996	0.31084999999999996	0.30054	0.45582999999999996	0.31268999999999997	0.34558999999999995	0.3271699999999999	0.31908	0.39502999999999994	0.39319	0.42468999999999996	0.43735999999999997	0.43894999999999995	0.34944	0.42379	0.44774	0.44409	0.26847999999999994	0.2684599999999999
Ruminococcus_gnavus	0.28108	0.13435000000000002	0.15102	0.29381999999999997	0.3773600000000001	0.41853000000000007	0.32927000000000006	0.32285	0.31587	0.28009	0.32211	0.33605	0.28958	0.27483	0.29569	0.24459000000000003	0.23451	0.21212999999999999	0.07307999999999999	0.07553	0.056080000000000005	0.09851	0.08896	0.07732	0.07732	0.09229	0.07991	0.08002999999999999	0.06966	0.06616	0.06345	0.03915999999999999	0.03973	0.02981	0.04986	0.048530000000000004	0.047510000000000004	0.05996	0.0591	0.06155	0.0	0.1033	0.10648	0.1149	0.11331000000000001	0.11171	0.11186	0.11286	0.07324	0.08084000000000001	0.06298000000000001	0.061849999999999995	0.08694	0.09223	0.07935	0.07715000000000001	0.07095	0.09154000000000001	0.07288	0.09742999999999999	0.10011	0.06706999999999999	0.08898	0.06878999999999999	0.32328	0.32528999999999997	0.30982	0.31671999999999995	0.31671999999999995	0.29906	0.33659	0.35673	0.35303999999999996	0.36090999999999995	0.54232	0.41477	0.43789	0.44349	0.49004	0.48418	0.44641	0.40765	0.42924999999999996	0.43132	0.43161	0.42850999999999995	0.40964999999999996	0.39736	0.41153	0.41056	0.44329999999999997	0.43989999999999996	0.40496	0.41601	0.40536	0.40536	0.39297	0.41794	0.38667999999999997	0.41025	0.39035	0.38997	0.33420999999999995	0.26757000000000003	0.50064	0.31661	0.35419999999999996	0.23792000000000002	0.29391999999999996	0.30415999999999993	0.3047099999999999	0.3047099999999999	0.32531999999999994	0.32555999999999996	0.3197	0.29645999999999995	0.2808	0.24967999999999999	0.27053	0.26933999999999997	0.26303	0.25734999999999997	0.25039999999999996	0.25039999999999996	0.24009	0.39537999999999995	0.25223999999999996	0.28513999999999995	0.26671999999999996	0.25863	0.33458000000000004	0.33274000000000004	0.36424	0.37691	0.3785	0.28899	0.36334	0.38729	0.3836400000000001	0.20802999999999996	0.20800999999999997
Blautia_massiliensis	0.3255	0.17876999999999998	0.19544	0.3382400000000001	0.42178000000000004	0.46295000000000003	0.37369	0.36727000000000004	0.36029000000000005	0.3245100000000001	0.36653	0.38047000000000003	0.3340000000000001	0.31925000000000003	0.3401100000000001	0.28901	0.27893	0.25655	0.13491999999999998	0.13737	0.11792000000000001	0.16035000000000002	0.15080000000000002	0.13915999999999998	0.13915999999999998	0.15413000000000002	0.14175	0.14187	0.14384000000000002	0.14034	0.13763	0.11334000000000001	0.14193	0.13201	0.15206	0.15073	0.14971	0.16216	0.1613	0.16375	0.1033	0.0	0.047240000000000004	0.05566	0.05407	0.05247	0.05262	0.05362	0.04686	0.05446	0.0722	0.08525	0.11034000000000001	0.11563	0.10275	0.10055000000000001	0.09435	0.12282000000000001	0.11730000000000002	0.14185	0.14453000000000002	0.11149	0.1334	0.11321	0.36769999999999997	0.36971000000000004	0.35424	0.36113999999999996	0.36113999999999996	0.34348	0.38101	0.40115	0.39746000000000004	0.40533	0.5867400000000002	0.45919000000000004	0.48231	0.48791	0.53446	0.5286000000000001	0.49083	0.45207	0.47367	0.47574	0.47603	0.47293	0.45407000000000003	0.44178	0.45595	0.45498000000000005	0.48772	0.48432	0.44938	0.46043	0.44978	0.44978	0.43739	0.46236000000000005	0.43110000000000004	0.45467	0.43477	0.43439	0.37863	0.31199000000000005	0.5450600000000001	0.36103	0.39862	0.28234000000000004	0.33834000000000003	0.34858000000000006	0.34913000000000005	0.34913000000000005	0.36974	0.36998000000000003	0.36412000000000005	0.34088	0.32522	0.29410000000000003	0.31495	0.31376000000000004	0.30745	0.30177000000000004	0.29482	0.29482	0.28451000000000004	0.43979999999999997	0.29666	0.32956	0.31114	0.30305000000000004	0.37900000000000006	0.37716000000000005	0.4086600000000001	0.42133000000000004	0.4229200000000001	0.3334100000000001	0.4077600000000001	0.43171000000000015	0.4280600000000001	0.25245	0.25243000000000004
Blautia_obeum	0.32867999999999997	0.18195	0.19862000000000002	0.34142000000000006	0.42496	0.46613	0.37687	0.37045	0.36347	0.3276900000000001	0.36971000000000004	0.38365	0.3371800000000001	0.32243000000000005	0.34329000000000004	0.29219	0.28211	0.25973	0.1381	0.14054999999999998	0.1211	0.16353000000000004	0.15398000000000003	0.14234	0.14234	0.15731000000000003	0.14493000000000003	0.14505	0.14702	0.14352	0.14081	0.11652	0.14511000000000002	0.13519	0.15524000000000002	0.15391000000000002	0.15289000000000003	0.16534000000000001	0.16448000000000002	0.16693	0.10648	0.047240000000000004	0.0	0.02094	0.03943	0.03783	0.03798	0.03898	0.05004	0.057640000000000004	0.07538	0.08843000000000001	0.11352000000000001	0.11881000000000001	0.10593000000000001	0.10373	0.09752999999999999	0.126	0.12048	0.14503000000000002	0.14771	0.11467	0.13658	0.11639	0.37087999999999993	0.37289	0.35741999999999996	0.3643199999999999	0.3643199999999999	0.34665999999999997	0.38419	0.40432999999999997	0.40064	0.40851	0.5899200000000001	0.46237	0.48549	0.49108999999999997	0.53764	0.53178	0.49400999999999995	0.45525	0.47684999999999994	0.47891999999999996	0.47920999999999997	0.47611	0.45725	0.44495999999999997	0.45913	0.45816	0.49089999999999995	0.48749999999999993	0.45255999999999996	0.46360999999999997	0.45296	0.45296	0.44056999999999996	0.46554	0.43428	0.45785	0.43794999999999995	0.43756999999999996	0.38181	0.31517	0.5482400000000001	0.36421	0.40179999999999993	0.28552	0.34152	0.35176	0.35231	0.35231	0.37292	0.37316	0.3673	0.34406	0.32839999999999997	0.29728	0.31812999999999997	0.31694	0.31062999999999996	0.30495	0.298	0.298	0.28769	0.44297999999999993	0.29983999999999994	0.33274	0.31432	0.30623	0.38218	0.38034	0.41184000000000004	0.42451	0.42610000000000003	0.33659000000000006	0.4109400000000001	0.4348900000000001	0.43124000000000007	0.25562999999999997	0.25561
Blautia_sp._Marseille-P3087	0.33709999999999996	0.19036999999999998	0.20704	0.34984000000000004	0.43338000000000004	0.47455	0.38529	0.37887	0.37189	0.3361100000000001	0.37813	0.39207	0.3456000000000001	0.3308500000000001	0.3517100000000001	0.30061	0.29053	0.26815	0.14652	0.14897000000000002	0.12952	0.17195000000000002	0.16240000000000002	0.15076	0.15076	0.16573000000000002	0.15335000000000001	0.15347000000000002	0.15544000000000002	0.15194000000000002	0.14923000000000003	0.12494000000000001	0.15353000000000003	0.14361000000000002	0.16366	0.16233	0.16131	0.17376	0.1729	0.17535	0.1149	0.05566	0.02094	0.0	0.04785	0.04625	0.0464	0.0474	0.05846	0.06606000000000001	0.0838	0.09685	0.12194	0.12723	0.11435	0.11215000000000001	0.10595	0.13442	0.12890000000000001	0.15345	0.15613000000000002	0.12309	0.145	0.12481	0.3793	0.38131	0.36584	0.37274	0.37274	0.35508	0.39261	0.41275	0.40906000000000003	0.41693	0.5983400000000001	0.47079000000000004	0.49391	0.49951	0.5460600000000001	0.5402000000000001	0.50243	0.46367	0.48527	0.48734	0.48763	0.48453	0.46567000000000003	0.45338	0.46755	0.46658000000000005	0.49932	0.49591999999999997	0.46098	0.47203	0.46138	0.46138	0.44899	0.47396000000000005	0.44270000000000004	0.46627	0.44637	0.44599	0.39023	0.32359000000000004	0.55666	0.37263	0.41022	0.29394000000000003	0.34994000000000003	0.36018000000000006	0.36073000000000005	0.36073000000000005	0.38134000000000007	0.38158000000000003	0.37572000000000005	0.35248	0.33682	0.3057	0.32655	0.32536000000000004	0.31905	0.31337000000000004	0.30642	0.30642	0.29611000000000004	0.4514	0.30826000000000003	0.34116	0.32273999999999997	0.31465000000000004	0.39060000000000006	0.38876000000000005	0.4202600000000001	0.43293000000000004	0.4345200000000001	0.3450100000000001	0.41936000000000007	0.4433100000000001	0.43966000000000005	0.26405	0.26403
Blautia_sp._SF-50	0.33551	0.18878	0.20545000000000002	0.34825000000000006	0.43179	0.47296	0.3837	0.37728	0.3703	0.3345200000000001	0.37654000000000004	0.39048	0.3440100000000001	0.3292600000000001	0.3501200000000001	0.29902	0.28894000000000003	0.26656	0.14493	0.14738	0.12793	0.17036000000000004	0.16081000000000004	0.14917	0.14917	0.16414000000000004	0.15176	0.15188000000000001	0.15385000000000001	0.15035	0.14764000000000002	0.12335	0.15194000000000002	0.14202	0.16207000000000002	0.16074000000000002	0.15972	0.17217000000000002	0.17131	0.17376	0.11331000000000001	0.05407	0.03943	0.04785	0.0	0.03454	0.03469	0.03569	0.05687	0.06447	0.08220999999999999	0.09526	0.12035	0.12564	0.11275999999999999	0.11056	0.10436	0.13283	0.12731	0.15186	0.15454	0.1215	0.14340999999999998	0.12322	0.37770999999999993	0.37972	0.36424999999999996	0.3711499999999999	0.3711499999999999	0.35348999999999997	0.39102	0.41115999999999997	0.40747	0.41534	0.5967500000000001	0.4692	0.49232	0.49792	0.54447	0.53861	0.50084	0.46208	0.48367999999999994	0.48574999999999996	0.48603999999999997	0.48294	0.46408	0.45178999999999997	0.46596	0.46499	0.49772999999999995	0.49432999999999994	0.45938999999999997	0.47043999999999997	0.45979	0.45979	0.44739999999999996	0.47237	0.44111	0.46468	0.44477999999999995	0.44439999999999996	0.38864	0.322	0.5550700000000001	0.37104	0.40862999999999994	0.29235	0.34835	0.35859	0.35914	0.35914	0.37975000000000003	0.37999	0.37413	0.35089	0.33523	0.30411	0.32495999999999997	0.32377	0.31745999999999996	0.31178	0.30483	0.30483	0.29452	0.44980999999999993	0.30666999999999994	0.33957	0.32115	0.31306	0.38901	0.38717	0.41867000000000004	0.43134	0.43293000000000004	0.34342000000000006	0.4177700000000001	0.4417200000000001	0.43807000000000007	0.26245999999999997	0.26243999999999995
Blautia_sp._Marseille-P2398	0.33391000000000004	0.18718	0.20384999999999998	0.34665000000000007	0.43019	0.47136	0.38210000000000005	0.37568	0.3687000000000001	0.33292000000000016	0.37494000000000005	0.38888	0.3424100000000001	0.3276600000000001	0.3485200000000001	0.29742	0.28734000000000004	0.26496000000000003	0.14333	0.14578	0.12633	0.16876000000000002	0.15921000000000002	0.14757	0.14757	0.16254000000000002	0.15016000000000002	0.15028	0.15225	0.14875	0.14604	0.12175	0.15034	0.14042	0.16047	0.15914	0.15812	0.17057	0.16971	0.17216	0.11171	0.05247	0.03783	0.04625	0.03454	0.0	0.014249999999999999	0.01525	0.05527	0.06287000000000001	0.08061	0.09366000000000001	0.11875000000000001	0.12404	0.11116	0.10896000000000002	0.10276	0.13123	0.12571000000000002	0.15026	0.15294000000000002	0.1199	0.14181	0.12162	0.37611	0.37811999999999996	0.36265	0.36955	0.36955	0.35189	0.38942	0.40956	0.40587	0.41374	0.5951500000000001	0.4676	0.49072	0.49632	0.5428700000000001	0.5370100000000001	0.49923999999999996	0.46048	0.48207999999999995	0.48414999999999997	0.48444	0.48134	0.46248	0.45019	0.46436	0.46339	0.49612999999999996	0.49272999999999995	0.45779	0.46884	0.45819	0.45819	0.4458	0.47077	0.43951	0.46308	0.44317999999999996	0.44279999999999997	0.38704	0.3204	0.55347	0.36944	0.40702999999999995	0.29075	0.34675	0.35699000000000003	0.35754	0.35754	0.37815	0.37839	0.37253000000000003	0.34929	0.33363	0.30251	0.32336	0.32217	0.31586	0.31018	0.30323	0.30323	0.29292	0.44821	0.30507	0.33797	0.31954999999999995	0.31146	0.38741000000000003	0.38557	0.41707000000000005	0.42974	0.43133000000000005	0.34182000000000007	0.41617000000000004	0.44012000000000007	0.43647	0.26086	0.26083999999999996
Blautia_sp._KLE_1732	0.33406	0.18733	0.20400000000000001	0.34680000000000005	0.43034	0.47151	0.38225000000000003	0.37583	0.36885000000000007	0.33307000000000014	0.37509000000000003	0.38903	0.3425600000000001	0.3278100000000001	0.3486700000000001	0.29757	0.28749	0.26511	0.14348	0.14593	0.12647999999999998	0.16891000000000003	0.15936	0.14772	0.14772	0.16269000000000003	0.15031	0.15043	0.1524	0.1489	0.14619000000000001	0.1219	0.15049	0.14057	0.16062	0.15929	0.15827	0.17072	0.16985999999999998	0.17231	0.11186	0.05262	0.03798	0.0464	0.03469	0.014249999999999999	0.0	0.0021	0.05542	0.06302	0.08076	0.09381	0.1189	0.12419000000000001	0.11131	0.10911	0.10290999999999999	0.13138	0.12586	0.15041000000000002	0.15309	0.12004999999999999	0.14196	0.12176999999999999	0.37626	0.37826999999999994	0.36279999999999996	0.3697	0.3697	0.35203999999999996	0.38956999999999997	0.40970999999999996	0.40602	0.41389	0.5953	0.46775	0.49087	0.49646999999999997	0.5430200000000001	0.5371600000000001	0.49938999999999995	0.46063	0.48222999999999994	0.48429999999999995	0.48458999999999997	0.48149	0.46263	0.45033999999999996	0.46451	0.46354	0.49627999999999994	0.49287999999999993	0.45793999999999996	0.46898999999999996	0.45833999999999997	0.45833999999999997	0.44594999999999996	0.47092	0.43966	0.46323	0.44332999999999995	0.44294999999999995	0.38719	0.32055	0.55362	0.36959	0.40717999999999993	0.2909	0.3469	0.35714	0.35769	0.35769	0.37829999999999997	0.37854	0.37268	0.34944	0.33377999999999997	0.30266	0.32350999999999996	0.32232	0.31600999999999996	0.31033	0.30338	0.30338	0.29307	0.44836	0.30522	0.33812	0.31969999999999993	0.31161	0.38756	0.38572	0.41722000000000004	0.42989	0.43148000000000003	0.34197000000000005	0.41632	0.44027000000000005	0.43662	0.26100999999999996	0.26098999999999994
Blautia_wexlerae	0.33506	0.18833	0.20500000000000002	0.34780000000000005	0.43134	0.47251	0.38325000000000004	0.37683	0.36985000000000007	0.3340700000000001	0.37609000000000004	0.39003	0.3435600000000001	0.3288100000000001	0.3496700000000001	0.29857	0.28849	0.26611	0.14448	0.14693	0.12747999999999998	0.16991000000000003	0.16036	0.14872	0.14872	0.16369000000000003	0.15131	0.15143	0.1534	0.1499	0.14719000000000002	0.1229	0.15149	0.14157	0.16162	0.16029	0.15927	0.17172	0.17085999999999998	0.17331	0.11286	0.05362	0.03898	0.0474	0.03569	0.01525	0.0021	0.0	0.05642	0.06402000000000001	0.08176	0.09481	0.1199	0.12519000000000002	0.11231000000000001	0.11011	0.10390999999999999	0.13238	0.12686	0.15141000000000002	0.15409	0.12104999999999999	0.14296	0.12276999999999999	0.37726	0.37926999999999994	0.36379999999999996	0.3707	0.3707	0.35303999999999996	0.39057	0.41070999999999996	0.40702	0.41489	0.5963	0.46875	0.49187	0.49746999999999997	0.5440200000000001	0.5381600000000001	0.50039	0.46163	0.48322999999999994	0.48529999999999995	0.48558999999999997	0.48249	0.46363	0.45133999999999996	0.46551	0.46454	0.49727999999999994	0.49387999999999993	0.45893999999999996	0.46998999999999996	0.45933999999999997	0.45933999999999997	0.44694999999999996	0.47192	0.44066	0.46423	0.44432999999999995	0.44394999999999996	0.38819	0.32155	0.55462	0.37059	0.40817999999999993	0.2919	0.3479	0.35814	0.35869	0.35869	0.3793	0.37954	0.37368	0.35044	0.33477999999999997	0.30366	0.32450999999999997	0.32332	0.31700999999999996	0.31133	0.30438	0.30438	0.29407	0.44936	0.30622	0.33912	0.32069999999999993	0.31261	0.38856	0.38672	0.41822000000000004	0.43089	0.43248000000000003	0.34297000000000005	0.41732	0.44127000000000005	0.43762	0.26200999999999997	0.26198999999999995
